country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Rep. of Korea;1997;210120;Tea and mate extracts, essences and concentrates;Import;7812055;857258;Weight in kilograms;857258;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210120;Tea and mate extracts, essences and concentrates;Export;216032;34990;Weight in kilograms;34990;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210130;Chicory & other coffee substitutes, roasted & product;Import;1192207;3451126;Weight in kilograms;3451126;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210130;Chicory & other coffee substitutes, roasted & product;Export;289502;133515;Weight in kilograms;133515;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210210;Yeasts, active;Import;4109749;1293447;Weight in kilograms;1293447;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210210;Yeasts, active;Export;86676;15469;Weight in kilograms;15469;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210220;Yeasts, inactive, dead unicellular organisms nes;Import;3094842;1627793;Weight in kilograms;1627793;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210220;Yeasts, inactive, dead unicellular organisms nes;Export;932707;169400;Weight in kilograms;169400;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210230;Baking powders, prepared;Import;122052;44843;Weight in kilograms;44843;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210230;Baking powders, prepared;Export;34150;26375;Weight in kilograms;26375;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210310;Soya sauce;Import;1681724;685197;Weight in kilograms;685197;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210310;Soya sauce;Export;3969258;3008170;Weight in kilograms;3008170;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210320;Tomato ketchup and other tomato sauces;Import;3422758;2887819;Weight in kilograms;2887819;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210320;Tomato ketchup and other tomato sauces;Export;2232894;1737896;Weight in kilograms;1737896;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210330;Mustard flour or meal and prepared mustard;Import;1572380;1098133;Weight in kilograms;1098133;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210330;Mustard flour or meal and prepared mustard;Export;542538;172919;Weight in kilograms;172919;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210390;Sauces nes, mixed condiments, mixed seasoning;Import;39691960;19598992;Weight in kilograms;19598992;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210390;Sauces nes, mixed condiments, mixed seasoning;Export;58349700;36839404;Weight in kilograms;36839404;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210410;Soups and broths and preparations thereof;Import;12995991;6304944;Weight in kilograms;6304944;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210410;Soups and broths and preparations thereof;Export;2397051;1044720;Weight in kilograms;1044720;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210420;Homogenised composite food preparations;Import;193410;98218;Weight in kilograms;98218;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210420;Homogenised composite food preparations;Export;262213;103507;Weight in kilograms;103507;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210500;Ice cream and other edible ice;Import;10823792;3532982;Volume in litres;5048631;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210500;Ice cream and other edible ice;Export;13369437;6155204;Volume in litres;8795787;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210610;Protein concentrates and textured protein substances;Import;7413714;3718485;Weight in kilograms;3718485;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210610;Protein concentrates and textured protein substances;Export;99498;22025;Weight in kilograms;22025;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210690;Food preparations nes;Import;147600032;30748360;Weight in kilograms;30748360;21_miscellaneous_edible_preparations
Rep. of Korea;1997;210690;Food preparations nes;Export;78046984;65198784;Weight in kilograms;65198784;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210110;Coffee extracts, essences, concentrates, preparations;Import;12381811;1050913;Weight in kilograms;1050913;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210110;Coffee extracts, essences, concentrates, preparations;Export;25649162;2924518;Weight in kilograms;2924518;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210120;Tea and mate extracts, essences and concentrates;Import;5545868;925062;Weight in kilograms;925062;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210120;Tea and mate extracts, essences and concentrates;Export;248529;18763;Weight in kilograms;18763;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210130;Chicory & other coffee substitutes, roasted & product;Import;1561664;3919184;Weight in kilograms;3919184;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210130;Chicory & other coffee substitutes, roasted & product;Export;413098;182715;Weight in kilograms;182715;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210210;Yeasts, active;Import;4244117;1898969;Weight in kilograms;1898969;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210210;Yeasts, active;Export;263684;90143;Weight in kilograms;90143;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210220;Yeasts, inactive, dead unicellular organisms nes;Import;4035776;1475170;Weight in kilograms;1475170;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210220;Yeasts, inactive, dead unicellular organisms nes;Export;267599;163104;Weight in kilograms;163104;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210230;Baking powders, prepared;Import;77776;39299;Weight in kilograms;39299;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210230;Baking powders, prepared;Export;6470;1280;Weight in kilograms;1280;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210310;Soya sauce;Import;1949535;857655;Weight in kilograms;857655;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210310;Soya sauce;Export;3659684;2558082;Weight in kilograms;2558082;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210320;Tomato ketchup and other tomato sauces;Import;2648108;2049167;Weight in kilograms;2049167;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210320;Tomato ketchup and other tomato sauces;Export;3394584;2184956;Weight in kilograms;2184956;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210330;Mustard flour or meal and prepared mustard;Import;1305036;767191;Weight in kilograms;767191;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210330;Mustard flour or meal and prepared mustard;Export;576715;199787;Weight in kilograms;199787;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210390;Sauces nes, mixed condiments, mixed seasoning;Import;36113860;17231128;Weight in kilograms;17231128;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210390;Sauces nes, mixed condiments, mixed seasoning;Export;47519208;27791670;Weight in kilograms;27791670;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210410;Soups and broths and preparations thereof;Import;14096585;5777987;Weight in kilograms;5777987;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210410;Soups and broths and preparations thereof;Export;4588290;1870133;Weight in kilograms;1870133;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210420;Homogenised composite food preparations;Import;246073;119711;Weight in kilograms;119711;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210420;Homogenised composite food preparations;Export;152656;62054;Weight in kilograms;62054;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210500;Ice cream and other edible ice;Import;8631082;3064747;Volume in litres;4379523;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210500;Ice cream and other edible ice;Export;12219596;5073442;Volume in litres;7249949;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210610;Protein concentrates and textured protein substances;Import;7092762;3152102;Weight in kilograms;3152102;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210610;Protein concentrates and textured protein substances;Export;295976;104488;Weight in kilograms;104488;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210690;Food preparations nes;Import;161179968;29330244;Weight in kilograms;29330244;21_miscellaneous_edible_preparations
Rep. of Korea;1996;210690;Food preparations nes;Export;64298600;57856936;Weight in kilograms;57856936;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210110;Coffee extracts, essences, concentrates, preparations;Import;12245047;888164;Weight in kilograms;888164;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210110;Coffee extracts, essences, concentrates, preparations;Export;16845836;2076275;Weight in kilograms;2076275;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210120;Tea and mate extracts, essences and concentrates;Import;6705821;326482;Weight in kilograms;326482;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210120;Tea and mate extracts, essences and concentrates;Export;128596;80219;Weight in kilograms;80219;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210130;Chicory & other coffee substitutes, roasted & product;Import;921245;2719328;Weight in kilograms;2719328;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210130;Chicory & other coffee substitutes, roasted & product;Export;366600;186377;Weight in kilograms;186377;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210210;Yeasts, active;Import;3515771;1741603;Weight in kilograms;1741603;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210210;Yeasts, active;Export;351874;93393;Weight in kilograms;93393;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210220;Yeasts, inactive, dead unicellular organisms nes;Import;3034859;857847;Weight in kilograms;857847;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210220;Yeasts, inactive, dead unicellular organisms nes;Export;234361;87275;Weight in kilograms;87275;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210230;Baking powders, prepared;Import;69956;30177;Weight in kilograms;30177;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210230;Baking powders, prepared;Export;163884;49769;Weight in kilograms;49769;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210310;Soya sauce;Import;1599510;564349;Weight in kilograms;564349;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210310;Soya sauce;Export;2733459;2066531;Weight in kilograms;2066531;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210320;Tomato ketchup and other tomato sauces;Import;2175543;1786326;Weight in kilograms;1786326;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210320;Tomato ketchup and other tomato sauces;Export;2045313;1447575;Weight in kilograms;1447575;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210330;Mustard flour or meal and prepared mustard;Import;1240747;652013;Weight in kilograms;652013;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210330;Mustard flour or meal and prepared mustard;Export;441201;129769;Weight in kilograms;129769;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210390;Sauces nes, mixed condiments, mixed seasoning;Import;28929616;14426157;Weight in kilograms;14426157;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210390;Sauces nes, mixed condiments, mixed seasoning;Export;32928480;17839330;Weight in kilograms;17839330;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210410;Soups and broths and preparations thereof;Import;12128835;4869998;Weight in kilograms;4869998;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210410;Soups and broths and preparations thereof;Export;3941763;1598431;Weight in kilograms;1598431;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210420;Homogenised composite food preparations;Import;1365373;103670;Weight in kilograms;103670;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210420;Homogenised composite food preparations;Export;133641;64439;Weight in kilograms;64439;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210500;Ice cream and other edible ice;Import;3983707;1300267;Volume in litres;1858082;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210500;Ice cream and other edible ice;Export;5934312;2763243;Volume in litres;3948674;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210610;Protein concentrates and textured protein substances;Import;4041801;2216691;Weight in kilograms;2216691;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210610;Protein concentrates and textured protein substances;Export;224286;69745;Weight in kilograms;69745;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210690;Food preparations nes;Import;132188848;27105124;Weight in kilograms;27105124;21_miscellaneous_edible_preparations
Rep. of Korea;1995;210690;Food preparations nes;Export;61560464;52545884;Weight in kilograms;52545884;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210110;Coffee extracts, essences, concentrates, preparations;Import;9926347;883699;Weight in kilograms;883699;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210110;Coffee extracts, essences, concentrates, preparations;Export;11560782;2052822;Weight in kilograms;2052822;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210120;Tea and mate extracts, essences and concentrates;Import;7475575;293893;Weight in kilograms;293893;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210120;Tea and mate extracts, essences and concentrates;Export;61133;18599;Weight in kilograms;18599;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210130;Chicory & other coffee substitutes, roasted & product;Import;1357874;3442104;Weight in kilograms;3442104;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210130;Chicory & other coffee substitutes, roasted & product;Export;621407;263580;Weight in kilograms;263580;21_miscellaneous_edible_preparations
Rep. of Korea;1994;210210;Yeasts, active;Import;2991030;1382309;Weight in kilograms;1382309;21_miscellaneous_edible_preparations
